用户ID,服务ID,时间,行为,title,内容
Steven,Stack Overflow,2016-05-23 05:03:13Z,comment,ASP.NET Core with Simple Injector,@Andrew: which version of the integration packafe did you pull in? Could be a Nuget caching issue.
Steven,Stack Overflow,2016-05-17 09:41:43Z,comment,Using IoC/DI Containers with run-time dependent constructor arguments,"The error you are making is that your components depend on runtime data. This is a <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=99"" rel=""nofollow noreferrer"">bad practice</a>."
Steven,Stack Overflow,2016-06-04 12:12:58Z,comment,"Serilog&#39;s ILogger injected using Log.ForContext&lt;T&gt;, where T is the consumer","Also make sure that you&#39;re not logging too much: <a href=""https://stackoverflow.com/a/9915056/264697"">stackoverflow.com/a/9915056/264697</a>"
Steven,Stack Overflow,2016-06-01 08:50:14Z,comment,Is it recommended to use Dependency Injection when there is no multiple implementation?,Dependency Injection is a way to apply the Dependency Inversion Principle (DIP). The DIP promotes loose coupling. Loose coupling is applicable independently whether we have multiple implementations or not.
Steven,Stack Overflow,2016-05-25 15:06:13Z,comment,How to inject service into AutoMapper?,I agree. This is an anti-pattern.
Steven,Stack Overflow,2016-05-22 13:28:59Z,comment,Does Null Object Pattern break Interface Segregation principle?,A much more interesting question would be: &quot;Does Null Object Pattern break Liskov Substitution Principle?&quot;.
Steven,Stack Overflow,2016-05-14 16:51:30Z,comment,Running windows service in separate thread and use autofac for DI,"@gdp in Simple Injector, you can simply resolve from the container; much easier."
Steven,Stack Overflow,2016-06-04 09:02:52Z,comment,"Serilog&#39;s ILogger injected using Log.ForContext&lt;T&gt;, where T is the consumer",Aren&#39;t <code>Serilog.ILogger</code> implementations thread-safe? I would suggest making the conditional registration <code>Singleton</code> if possible.
Steven,Stack Overflow,2016-05-31 20:43:33Z,comment,Inheritance security rules violated while overriding member: &#39;Autofac.Integration.WebApi.AutofacWebApiDependencyResolver.BeginScope()&#39;,"Why are you running your website in partial trust? Microsoft dropped partial trust support for everything in ASP.NET since .NET 4.0, so you don&#39;t have to expect support from maintainers of libraries that integrate with ASP.NET."
Steven,Stack Overflow,2016-05-25 05:00:30Z,comment,ASP.NET Core with Simple Injector,@Andrew This means you don&#39;t have the latest version.
Steven,Stack Overflow,2016-05-18 18:50:01Z,comment,get the class name that requested Ninject service,"&quot;I am abstracting away NLog.&quot; That&#39;s not abstraction away, that&#39;s copying the exact API. Consider <a href=""https://stackoverflow.com/questions/5646820/logger-wrapper-best-practice"">this approach</a> instead."
Steven,Stack Overflow,2016-05-14 13:26:31Z,comment,SimpleInjector named parameter registration,"The parameter name can be retrieved using <code>c.Consumer.Target.Name</code>, although I advice against using RegisterConditional like this. See my answer for an alternative approach."
Steven,Stack Overflow,2016-06-04 08:59:55Z,comment,"Serilog&#39;s ILogger injected using Log.ForContext&lt;T&gt;, where T is the consumer","We explicitly left out the possibility to register a delegate with the <code>RegisterConditional</code> method, because that would allow making runtime decisions during object graph creation, and it disallows Simple Injector from doing deep analysis on your object graphs. So that trick here is to wrap the <code>Log.ForContext&lt;T&gt;</code> call inside a self-defined generic class, which is exactly what @janhartmann advices. Whether or not you hide Serilog behind your own abstraction is up to you, but I do absolutely advice doing this. So for me, Jan&#39;s answer is <i>the</i> correct answer."
Steven,Stack Overflow,2016-05-31 16:02:41Z,comment,Simple Injector initialize for both MVC and Web API controllers,@FailedUnitTest  you need <i>both</i> the dependency resolvers. So the Web API dependency resolver as well.
Steven,Stack Overflow,2016-05-24 21:04:11Z,comment,ASP.NET Core with Simple Injector,"@Andrew: Please try the <a href=""https://www.nuget.org/packages/SimpleInjector.Integration.AspNet"" rel=""nofollow noreferrer"">latest NuGet package</a> and take a look at the <a href=""https://simpleinjector.org/aspnetcore"" rel=""nofollow noreferrer"">updated documentation</a>. This should resolve your trouble."
Steven,Stack Overflow,2016-05-18 15:42:55Z,comment,How to enable property injection on controllers using Autofac and ASP.NET Core?,Do note though that hopefully with C# 7 we will lose much of the cruft we see to day with constructor injection. The expectation is that defining constructor dependencies will take the same amount of code in C# 7 as properties would do in C# 6.
Steven,Stack Overflow,2016-05-14 13:04:49Z,comment,Running windows service in separate thread and use autofac for DI,"@gdp: <a href=""http://autofac.org/apidoc/html/5D0EC858.htm"" rel=""nofollow noreferrer"">autofac.org/apidoc/html/5D0EC858.htm</a>"
Steven,Stack Overflow,2016-06-03 06:59:48Z,comment,Structuremap - Make sure that the controller has a parameterless public constructor,Do you either replace MVC&#39;s <code>DependencyResolver</code> or <code>IControllerFactory</code>? You need either one of those to forward MVC to StructureMap.
Steven,Stack Overflow,2016-05-31 11:52:11Z,comment,Unable to use Simple Injector for DI,"@ray9209 Please read the documentation that the error message refers to: <a href=""https://simpleinjector.org/diagnostics"" rel=""nofollow noreferrer"">simpleinjector.org/diagnostics</a>. It explains why you are getting those errors and how to fix them. If you have any questions after reading that, please let me know."
Steven,Stack Overflow,2016-05-24 17:17:09Z,comment,ASP.NET Core with Simple Injector,@Andrew: You should add the proper namespaces for <code>IControllerActivator</code> and <code>IViewComponentActivator</code>.
Steven,Stack Overflow,2016-05-18 15:28:23Z,comment,How to enable property injection on controllers using Autofac and ASP.NET Core?,"I really think you should rather split up controllers or move to a model where you can dispatch query or commands by using a single abstraction. You can read about such model <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=92"" rel=""nofollow noreferrer"">here</a>."
Steven,Stack Overflow,2016-05-14 07:40:06Z,comment,SimpleInjector named parameter registration,I don&#39;t understand your question. Can you elaborate?
Steven,Stack Overflow,2016-06-02 12:55:12Z,comment,Passing argument in constructor using Simple Injector,"The answer of the question is completely dependent on what data you wish to inject. For instance, if the data changes per request, your solution is wrong in the first place, as explained <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=99"" rel=""nofollow noreferrer"">here</a>. If the value changes per closed-type, you will have to register each closed-type individually as you would do with non-generic types."
Steven,Stack Overflow,2016-05-30 19:43:05Z,comment,Register decorators based on consumers via simple injector,"See: <a href=""https://simpleinjector.readthedocs.io/en/latest/advanced.html#applying-decorators-conditionally-based-on-consumer"" rel=""nofollow noreferrer"">simpleinjector.readthedocs.io/en/latest/&hellip;</a>"
Steven,Stack Overflow,2016-05-24 13:46:19Z,comment,How to solve Cyclic Dependency,@MaKCbIMKo raises a <i>very</i> important question that should try to answer.
Steven,Stack Overflow,2016-05-18 13:35:04Z,comment,Register IOC container to self,"What I suggest is that you leave the <code>IUnitOfWork</code> abstraction exactly where it is, and define the <code>SimpleInjectorUnitOfWork</code> adapter in the startup path of the application where you configure your container (this place is commonly called &#39;Composition Root&#39;)."
Steven,Stack Overflow,2016-05-11 16:12:31Z,comment,Structuremap: Inject IIdentity,"The problem here is that you <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=99"" rel=""nofollow noreferrer"">inject runtime data into your components</a>."
Steven,Stack Overflow,2016-06-02 12:53:22Z,comment,Passing argument in constructor using Simple Injector,"So the string values do vary per closed type (as in <code>CheckRepository&lt;Customer&gt;</code> gets a different value than <code>CheckRepository&lt;Order&gt;</code>), but the values don&#39;t change on a per-request basis (i.e. they don&#39;t change once the application is started)?"
Steven,Stack Overflow,2016-05-30 05:00:58Z,comment,Unable to use Simple Injector for DI,@ray9209 the c# compiler doesn&#39;t lie; you are missing those assemblies. NuGet probably screwed up; that happens all the time. Just create a fresh .NET 4.5 project and start over.
Steven,Stack Overflow,2016-05-23 14:51:56Z,comment,How to get Microsoft.AspNet.Http.HttpContext instance in Class Constructor using DI,"@DaveVandenEynde: I&#39;m sorry, I was too quick. Things have changed; HttpContext is indeed abstract now in Core. That doesn&#39;t change the fact though that DIP is violated. I&#39;ll update my answer accordingly."
Steven,Stack Overflow,2016-05-18 13:22:41Z,comment,How to enable property injection on controllers using Autofac and ASP.NET Core?,"I&#39;m fine with raising a new issue with Microsoft, but why do you need property injection?"
