用户ID,服务ID,时间,行为,title,内容
Steven,Stack Overflow,2014-12-24 19:30:29Z,revised,"How can I determine whether the device is a phone or tablet using the Unity Engine, and can it be done in C#?",edited tags
Steven,Stack Overflow,2015-01-18 19:34:47Z,revised,IoC / DI with MVC Attributes,added 445 characters in body
Steven,Stack Overflow,2015-01-19 21:27:19Z,revised,Script execution order not working in Unity 4.6.1,edited tags
Steven,Stack Overflow,2015-01-14 21:34:24Z,revised,How to delete a room in Smartfox using C#?,edited tags
Steven,Stack Overflow,2015-01-12 16:42:51Z,revised,Redraw screen in update function,edited tags
Steven,Stack Overflow,2014-12-24 19:29:36Z,revised,Google Play Game Service Integration Issue iOS,edited tags
Steven,Stack Overflow,2015-01-18 12:00:05Z,revised,Unity audioclip load errror on WP8 and not on Android,edited tags
Steven,Stack Overflow,2014-12-24 19:29:02Z,revised,Toggle Mute in Unity 4.6,edited tags
Steven,Stack Overflow,2014-12-20 18:09:26Z,revised,Structuremap IContainer Implementation,Added the OPs questions
Steven,Stack Overflow,2014-12-18 07:37:17Z,revised,How to check rotation of an object in Unity3d?,edited tags
Steven,Stack Overflow,2014-12-14 09:52:03Z,revised,Unable to find unity activity in manifest. UnityEditor.HostView:OnGUI()?,edited tags
Steven,Stack Overflow,2014-12-10 08:25:08Z,revised,InvalidOperationException: The type of the argument object &#39;Scratch&#39; is not primitive,edited tags
Steven,Stack Overflow,2014-12-23 21:28:36Z,revised,"The left-hand of an assignment must be a variable, property or indexer",edited tags
Steven,Stack Overflow,2014-12-20 13:34:45Z,revised,How to register a named instance with Simple Injector,added 150 characters in body
Steven,Stack Overflow,2014-12-17 18:07:29Z,revised,Facebook Unity deep linking doesn&#39;t work,edited tags
Steven,Stack Overflow,2014-12-14 09:51:43Z,revised,AWS Mobile Analytics Unity SDK,edited tags
Steven,Stack Overflow,2014-12-10 08:24:32Z,revised,"Unity 2d transform missingrefrence exception, hunting for hours",edited tags
Steven,Stack Overflow,2014-12-23 21:28:31Z,revised,Sprites reshape unexpectedly,edited tags
Steven,Stack Overflow,2014-12-19 15:20:42Z,revised,How to register a named instance with Simple Injector,added 26 characters in body; edited tags
Steven,Stack Overflow,2014-12-16 18:17:21Z,revised,How to draw a line of certain length and direction?,edited tags
Steven,Stack Overflow,2014-12-14 09:51:38Z,revised,access an array in another script with variable name?,edited tags
Steven,Stack Overflow,2014-12-09 10:00:14Z,revised,How to automatically rotate turrets towards enemy direction continously?,edited tags
Steven,Stack Overflow,2014-12-22 18:05:14Z,revised,Creating a Minecraft-esc Game. Problems with Chunks,edited tags
Steven,Stack Overflow,2014-12-16 18:15:09Z,revised,NavAgent Destination Switching,edited tags
Steven,Stack Overflow,2014-12-14 09:51:30Z,revised,Google Play Games Services Skill Based Matchmaking Algorithm,edited tags
Steven,Stack Overflow,2014-12-08 12:58:07Z,revised,Simple injector and internal constructors,Small textual improvements
Steven,Stack Overflow,2014-12-18 18:14:30Z,revised,google cardboard unity sdk import error for android,edited tags
Steven,Stack Overflow,2014-12-22 18:05:04Z,revised,Unity beginner - Whats wrong withe the quads in my project,edited tags
Steven,Stack Overflow,2014-12-16 18:15:04Z,revised,Is it possible for Xcode Automation/Any automation tool to detect Unity NGUI elements?,edited tags
Steven,Stack Overflow,2014-12-14 09:51:24Z,revised,"Unity 4.6 Scroll Rect, Mark problems",edited tags
Steven,Stack Overflow,2014-12-07 17:36:35Z,revised,Unity build won&#39;t run,edited tags
Steven,Stack Overflow,2014-12-18 18:14:25Z,revised,Plugin issue (game centre and storekit)?,edited tags
Steven,Stack Overflow,2014-12-22 18:02:33Z,revised,Running windows service in separate thread and use autofac for DI,added 2 characters in body
Steven,Stack Overflow,2014-12-16 18:14:57Z,revised,Change text of Unity 4.6 UI button,edited tags
Steven,Stack Overflow,2014-12-14 09:51:17Z,revised,Releasing objects in animations (Unity),edited tags
Steven,Stack Overflow,2014-12-07 17:36:28Z,revised,C# raycast code not working with Unity,edited tags
Steven,Stack Overflow,2014-12-18 18:14:13Z,revised,Robot modeling in Unity using physics,edited tags
Steven,Stack Overflow,2014-12-22 12:30:41Z,revised,Unity 3D: Uploading image showing java.net malformed error,edited tags
Steven,Stack Overflow,2014-12-16 08:27:45Z,revised,Mocking static methods in c# using Rhino Mock,added 35 characters in body
Steven,Stack Overflow,2014-12-14 09:51:12Z,revised,Unity 4.6 hide / unhide button using C# script,edited tags
Steven,Stack Overflow,2014-12-07 17:36:18Z,revised,Make an Object parent of another Object,edited tags
Steven,Stack Overflow,2014-12-18 07:38:05Z,revised,How can I include SWIG-wrapped C++ in Unity 3D?,edited tags
Steven,Stack Overflow,2014-12-22 12:30:23Z,revised,Getting 155 error notification (requests /sec ) reached (Unity),edited tags
Steven,Stack Overflow,2014-12-14 18:48:52Z,revised,"When colliding, not changing the bool variable",edited tags
Steven,Stack Overflow,2014-12-14 09:51:08Z,revised,Unity Coroutine Yields but also continues to update variables,edited tags
Steven,Stack Overflow,2014-12-07 13:13:42Z,revised,API Error Code 1383146 in Facebook Canvas API for Unity while making payment,edited tags
Steven,Stack Overflow,2014-12-18 07:37:41Z,revised,MovIeTexture not valid type build error,edited tags
Steven,Stack Overflow,2014-12-22 12:30:07Z,revised,Working with LitJson in C# in Unity,edited tags
Steven,Stack Overflow,2014-12-14 18:48:14Z,revised,unity 500 internal server error,edited tags
Steven,Stack Overflow,2014-12-14 09:50:57Z,revised,Turning off a script from a script in Unity,edited tags
Steven,Stack Overflow,2014-12-06 18:40:45Z,revised,"Unity: FlappyBird controls don&#39;t working on Android, how should I do this?",edited tags
Steven,Stack Overflow,2014-12-18 07:37:35Z,revised,How to use Unity Application Block Resolve() function in XAML file,edited tags
Steven,Stack Overflow,2014-12-22 11:25:58Z,revised,Understanding Inversion of Control and Dependency Injection,changed code snippet tag from js to c#
Steven,Stack Overflow,2014-12-14 18:22:38Z,revised,Can you give me a example of dependency injection without frameworks?,added 80 characters in body
Steven,Stack Overflow,2014-12-10 08:25:19Z,revised,Facebook SDK for Unity - Trouble reading friends scores on iOS,edited tags
Steven,Stack Overflow,2014-12-06 11:33:57Z,revised,"Linking error when building TutorialHelloWorld in UnityPro4.6.0f3, Xcode5.0.2 (5A3005) and IOS 8.1.1",edited tags
Steven,Stack Overflow,2014-12-18 07:37:23Z,revised,submitting facebook app for permission of publish_actions,edited tags
Steven,Stack Overflow,2014-12-06 11:33:51Z,revised,store a reference to a script to attach at runtime,edited tags
Steven,Stack Overflow,2014-11-27 20:46:47Z,revised,"Simple Injector + Caliburn Micro 2.0 , error in resolving the view",edited title
Steven,Stack Overflow,2014-11-21 13:10:45Z,revised,Retrieve data from android application,edited tags
Steven,Stack Overflow,2014-11-19 07:20:27Z,revised,Which is best for 3D Rendering,edited tags
Steven,Stack Overflow,2014-11-16 19:33:19Z,revised,Resize gameObject when it has extended a restricted area,edited tags
Steven,Stack Overflow,2014-12-06 11:32:10Z,revised,Change Animator Controller by Script,edited tags
Steven,Stack Overflow,2014-11-27 19:07:09Z,revised,Puzzle game: Making one object switch places with another,edited tags
Steven,Stack Overflow,2014-11-21 13:10:37Z,revised,Why is my method called by Unity when I don&#39;t call it in code?,edited tags
Steven,Stack Overflow,2014-11-18 09:37:41Z,revised,Is this thread safe about RequestLifetimeHttpModule: ILifetimeScopeProvider,Code reformatted
Steven,Stack Overflow,2014-11-16 12:21:06Z,revised,How to get Simple injector to auto resolve interface when it only has one concrete?,added 57 characters in body
Steven,Stack Overflow,2014-12-06 11:31:54Z,revised,Projectile Y-axis start position - 2.5D Platform,edited tags
Steven,Stack Overflow,2014-11-26 19:28:54Z,revised,How to send data form to server using json in unity,edited tags
Steven,Stack Overflow,2014-11-21 12:47:13Z,revised,How to manage Castle Windsor dependencies in a nuget library,typos fixed
Steven,Stack Overflow,2014-11-18 08:29:51Z,revised,One DbContext per web request&hellip; why?,added 43 characters in body
Steven,Stack Overflow,2014-11-16 12:20:40Z,revised,How to get Simple injector to auto resolve interface when it only has one concrete?,Small optimization: Reusing the same lifestyle instance increases performance.
Steven,Stack Overflow,2014-12-06 00:01:52Z,revised,Unity RPC not being called,edited tags
Steven,Stack Overflow,2014-11-21 11:41:50Z,revised,HTML Click() does not work in all browsers,edited tags
Steven,Stack Overflow,2014-11-17 13:07:15Z,revised,How to inject constructor/properties properly in ASP.NET HttpModule with Simple Injector,"Code reformatted, text cleaned up, tags added"
Steven,Stack Overflow,2014-11-26 13:26:03Z,revised,Get sum of two columns in one LINQ query,deleted 3 characters in body
Steven,Stack Overflow,2014-11-15 23:56:33Z,revised,UnityConfiguration&#39;s AssembliesInBaseDirectory method explained,deleted 349 characters in body
Steven,Stack Overflow,2014-12-06 00:01:33Z,revised,Scrolling Scene Background - Unity,edited tags
Steven,Stack Overflow,2014-11-20 22:39:41Z,revised,Having trouble with Addforce Unity,edited tags
Steven,Stack Overflow,2014-11-17 12:35:54Z,revised,How to inject constructor/properties properly in ASP.NET HttpModule with Simple Injector,added 1912 characters in body
Steven,Stack Overflow,2014-11-26 11:09:14Z,revised,Fody plugin Validar fails. Could not load type &#39;Validar.ValidationTemplateAttribute&#39; from assembly mscorlib,"Updated the title, changed the tags, cleaned up the question a bit"
Steven,Stack Overflow,2014-11-15 14:08:33Z,revised,Unity XCode iOS crash on launch,edited tags
Steven,Stack Overflow,2014-12-05 17:40:49Z,revised,Facebook sdk Unity open graph action does not display,edited tags
Steven,Stack Overflow,2014-11-20 14:38:18Z,revised,&ldquo;An MVC filter provider has already been registered for a different Container instance.&rdquo; in Simple Injector 2.6,deleted 533 characters in body; edited title
Steven,Stack Overflow,2014-11-17 10:15:30Z,revised,Single Message Handler Factory using Autofac,Code reformatted
Steven,Stack Overflow,2014-11-25 07:25:29Z,revised,Why the Value of form.AddField won&#39;t accept string,edited tags
Steven,Stack Overflow,2014-11-15 09:33:03Z,revised,Getting an error on my NavAgent script in Unity. IndexOutOfRangeException: Array index is out of range,edited tags
Steven,Stack Overflow,2014-12-05 17:40:32Z,revised,Instantiate a prefab with a custom base object,edited tags
Steven,Stack Overflow,2014-11-20 09:11:08Z,revised,Why some ioc frameworks are so complex?because just a few line of code seems can do this too,added 313 characters in body
Steven,Stack Overflow,2014-11-17 07:34:48Z,revised,Unity3D C#: Drawing border of a hexagon,edited tags
Steven,Stack Overflow,2014-11-24 15:53:05Z,revised,Register boolean in Container,edited tags
Steven,Stack Overflow,2014-11-15 09:32:56Z,revised,Using fixed numbers,edited tags
Steven,Stack Overflow,2014-12-04 16:01:04Z,revised,OpenIAB Xcode Build Error,edited tags
Steven,Stack Overflow,2014-11-19 19:58:54Z,revised,Unity - Enemy AI; Run away from player (x and y),edited tags
Steven,Stack Overflow,2014-11-17 07:34:44Z,revised,How to change a sprite to another and then back after 1 second,edited tags
Steven,Stack Overflow,2014-11-23 21:37:31Z,revised,Having trouble instantiating object on the correct height,edited tags
Steven,Stack Overflow,2014-11-15 09:32:48Z,revised,Unity - different phones sizes,edited tags
Steven,Stack Overflow,2014-12-01 19:28:54Z,revised,Unity screwing up meshes when parenting objects,edited tags
Steven,Stack Overflow,2014-11-19 19:58:47Z,revised,Make multiple enemies follow on trigger Unity,edited tags
Steven,Stack Overflow,2014-11-16 19:33:36Z,revised,Getting Unity Array (int[]) from Parse,edited tags
Steven,Stack Overflow,2014-11-23 15:56:37Z,revised,Character Jumping Issue - Floats away before jump is pressed,edited tags
Steven,Stack Overflow,2014-11-13 21:27:58Z,revised,"Facebook Unity SDK ,me?fields=invitable_friends not working on iOS",edited tags
Steven,Stack Overflow,2014-11-27 21:49:09Z,revised,While loop failing unityscript,edited tags
Steven,Stack Overflow,2014-11-19 12:00:18Z,revised,Can I submit a ios Build Which is developed using Unity,edited tags
Steven,Stack Overflow,2014-11-16 19:33:27Z,revised,Vector projection/rejection in C#?,edited tags
Steven,Stack Overflow,2014-11-22 10:38:02Z,revised,.NET Entity Framework and transactions,added 36 characters in body; edited title
Steven,Stack Overflow,2014-11-13 21:27:52Z,revised,Platformer game set Tiles,edited tags
Steven,Stack Overflow,2014-11-13 11:12:00Z,revised,Resource should not altered in dependency injection,edited tags
Steven,Stack Overflow,2014-11-10 14:25:47Z,revised,Simple Injector - No parameterless constructor defined for this object,deleted 32 characters in body; edited title
Steven,Stack Overflow,2014-11-04 20:26:59Z,revised,Creating separate DbContext for infrastructure modules such as handlers or filters,edited title
Steven,Stack Overflow,2014-11-02 10:56:48Z,revised,PerRequestLifetimeManager and Task.Factory.StartNew - Dependency Injection with Unity,added 911 characters in body
Steven,Stack Overflow,2014-10-28 07:09:07Z,revised,Unity-Why is Z ax changing when I move an object on X ax?,edited tags
Steven,Stack Overflow,2014-11-12 18:58:49Z,revised,Play a sound when the player is under Y 0.5 position,edited tags
Steven,Stack Overflow,2014-11-10 14:23:19Z,revised,Overriding lifecycles on an application specific basis using Simple Injector,added 1 character in body; edited title
Steven,Stack Overflow,2014-11-04 20:26:36Z,revised,Why is my code duplicating the name of a button?,edited tags
Steven,Stack Overflow,2014-11-01 10:50:13Z,revised,Unity Facebook SDK for FB Ads Measurement,edited tags
Steven,Stack Overflow,2014-10-28 07:08:59Z,revised,Native Rendering Plugin with Oculus Rift,edited tags
Steven,Stack Overflow,2014-11-12 17:54:00Z,revised,Particles not Show in UI,edited tags
Steven,Stack Overflow,2014-11-10 14:18:05Z,revised,Registering instances of same type with Simple Injector,added 3 characters in body; edited tags; edited title
Steven,Stack Overflow,2014-11-04 17:37:45Z,revised,Simple Injector: Inject same UnitOfWork instance across services of the same graph,deleted 54 characters in body
